MonthYear,GDP,Export,Import,Inflation,Variations Inflation (%),Interest rate on bank loans,Variations Interest rates on bank loans(%),Government Spending (% of GDP),HouseHold Taxes,Debt to Income Ratio (%),New mortgages ,Part of mortgage already paid,Mortgages (Million of Livre),Corporation tax Rate,Household Tax Rate,Deposits for households,Interest rates on government bonds,Housing wealth,Residential mortgage LTV ratio (%),Housing stock,Annual business investment (million livre),% growth,Private pension wealth (billion Livres),Total wealth (billion Livres),UK National debt en % de GDP,UK National debt en Livres,Nominal demand for GB (ICPF),Nominal demand for GB (Rest of the World ou Overseas),Nominal demand for GB (CB),Interest rates on deposits (%),UK government bonds issued by Central Government (in sterling millions),Interest rates Mortgages 3 years (%),Bank bond supply ,Government transfer to households,% of net disposable income,Annuities ,Bank Dividend (in sterling millions)
2001-12-01,135483333333.33333,33413916666.666668,36667250000.0,1.53,29.66,4.27,13.26,42.49218,11.481,99.7,88.43,5403.0,4783.0,0.3,0.4,21389833333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12395.416666666664,-6.6,316.4166666666668,867.7500000000003,31.0,41999833333.333336,11339955000.0,9659961666.666666,9659961666.666666,0.39814814814814814,3556.0833333333335,,27.91666666666667,10703183333.333334,415.4774,1924.6032500000003,841.0
2002-01-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,81.87,5162.659090909091,4976.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-02-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,86.34,5162.659090909091,5319.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-03-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,101.8,84.79,5649.0,5674.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-04-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,88.56,5162.659090909091,5819.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-05-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,92.18,5162.659090909091,6414.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-06-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,103.9,92.71,10004.0,6411.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-07-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,96.62,5162.659090909091,6195.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-08-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,87.25,5162.659090909091,6777.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-09-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,107.0,94.29,12051.0,6895.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-10-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,94.74,5162.659090909091,7721.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-11-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,125.61363636363639,91.57,5162.659090909091,7255.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2002-12-01,147751666666.66666,35053333333.333336,39210750000.0,1.52,-0.65,1.78,-58.31,43.0978,11.963,109.0,97.71,11348.0,7356.0,0.3,0.4,22518500000.0,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,12301.333333333336,-0.8,316.4166666666668,867.7500000000003,30.05,44399375833.333336,11987831475.0,10211856441.666666,10211856441.666666,0.39814814814814814,3556.0833333333335,,40.0,11672381666.666666,396.239,1924.6032500000003,1121.0
2003-01-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,97.91,5162.659090909091,7697.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-02-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,94.77,5162.659090909091,7243.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-03-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,110.7,97.99,10573.0,7433.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-04-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,93.2,5162.659090909091,7349.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-05-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,85.68,5162.659090909091,7507.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-06-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,113.7,83.65,13322.0,7712.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-07-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,78.43,5162.659090909091,8467.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-08-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,84.11,5162.659090909091,7877.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-09-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,116.7,86.25,17260.0,9615.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-10-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,99.41,5162.659090909091,10261.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-11-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,125.61363636363639,96.44,5162.659090909091,8936.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2003-12-01,170319166666.66666,39993500000.0,44068666666.66666,1.38,-9.21,1.26,-29.21,44.10147,11.892,119.8,99.28,16433.0,8895.0,0.3,0.4,25999083333.33333,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11954.666666666664,-2.8,316.4166666666668,867.7500000000003,31.26,53241771500.0,14375278305.0,12245607445.0,12245607445.0,0.39814814814814814,3556.0833333333335,,28.66666666666667,13455214166.666666,402.2447,1924.6032500000003,1431.166666666667
2004-01-01,200300833333.3333,46898583333.333336,52027333333.333336,1.39,0.72,1.87,48.41,44.91713,11.89,125.61363636363639,96.55,5162.659090909091,9128.0,0.3,0.4,29451333333.333324,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11449.583333333336,-4.2,316.4166666666668,867.7500000000003,32.52,65137831000.0,17587214370.0,14981701130.0,14981701130.0,0.39814814814814814,3556.0833333333335,,15.75,15823765833.333334,405.3268,1924.6032500000003,1580.083333333333
2004-02-01,200300833333.3333,46898583333.333336,52027333333.333336,1.39,0.72,1.87,48.41,44.91713,11.89,125.61363636363639,94.52,5162.659090909091,8986.0,0.3,0.4,29451333333.333324,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11449.583333333336,-4.2,316.4166666666668,867.7500000000003,32.52,65137831000.0,17587214370.0,14981701130.0,14981701130.0,0.39814814814814814,3556.0833333333335,,15.75,15823765833.333334,405.3268,1924.6032500000003,1580.083333333333
2004-03-01,200300833333.3333,46898583333.333336,52027333333.333336,1.39,0.72,1.87,48.41,44.91713,11.89,122.2,88.63,12239.0,8962.0,0.3,0.4,29451333333.333324,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11449.583333333336,-4.2,316.4166666666668,867.7500000000003,32.52,65137831000.0,17587214370.0,14981701130.0,14981701130.0,0.39814814814814814,3556.0833333333335,,15.75,15823765833.333334,405.3268,1924.6032500000003,1580.083333333333
2004-04-01,200300833333.3333,46898583333.333336,52027333333.333336,1.39,0.72,1.87,48.41,44.91713,11.89,125.61363636363639,88.9,5162.659090909091,9225.0,0.3,0.4,29451333333.333324,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11449.583333333336,-4.2,316.4166666666668,867.7500000000003,32.52,65137831000.0,17587214370.0,14981701130.0,14981701130.0,0.39814814814814814,3556.0833333333335,,15.75,15823765833.333334,405.3268,1924.6032500000003,1580.083333333333
2004-05-01,200300833333.3333,46898583333.333336,52027333333.333336,1.39,0.72,1.87,48.41,44.91713,11.89,125.61363636363639,78.31,5162.659090909091,8454.0,0.3,0.4,29451333333.333324,4.218485416666667,2047433.3333333344,87.36693086956522,1897208333.3333333,11449.583333333336,-4.2,316.4166666666668,867.7500000000003,32.52,65137831000.0,17587214370.0,14981701130.0,14981701130.0,0.39814814814814814,3556.0833333333335,,15.75,15823765833.333334,405.3268,1924.6032500000003,1580.083333333333
